measurement.ID,sites.sitename,plot.name,stand.age,dominant.life.form,dominant.veg,scientific.name,veg.notes,variable.name,date,date.loc,start.date,start.date.loc,end.date,end.date.loc,mean,n,stat.name,stat,area.sampled,notes,method.ID,allometry_1,allometry_2,min.dbh,depth,covariate_1,coV_1.value,covariate_2,coV_2.value,conflicts,R.group,S.group,D.group,D.precedence,conflict.type,D.precedence.measurement.ID,conflicts.notes,citation.ID,loaded.from,source.notes,measurement.ID.v1,loaded.by,checked.ori.pub,ForC.investigator,required.citations,flag.suspicious
16812,Xiaohu CK,plantation,33,woody,2TEB,Cunninghamia kawakamii,CUNNI,NPP_1_C,2001,8,NA,9,NA,9,13.129,NAC,SD,1.267,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16813,Xiaohu CK,plantation,34,woody,2TEB,Cunninghamia kawakamii,CUNNI,NPP_1_C,2002,8,NA,9,NA,9,13.876,NAC,SD,1.917,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16814,Xiaohu CK,plantation,35,woody,2TEB,Cunninghamia kawakamii,CUNNI,NPP_1_C,2003,8,NA,9,NA,9,12.143,NAC,SD,1.858,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16847,Xiaohu NF,unmanaged,146,woody,2TEB,NA,NAC,NPP_1_C,1999,8,NA,9,NA,9,11.649,NAC,SD,1.041,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16848,Xiaohu NF,unmanaged,147,woody,2TEB,NA,NAC,NPP_1_C,2000,8,NA,9,NA,9,10.296,NAC,SD,1.117,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16849,Xiaohu NF,unmanaged,148,woody,2TEB,NA,NAC,NPP_1_C,2001,8,NA,9,NA,9,11.783,NAC,SD,1.506,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16850,Xiaohu NF,unmanaged,149,woody,2TEB,NA,NAC,NPP_1_C,2002,8,NA,9,NA,9,11.448,NAC,SD,1.074,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16851,Xiaohu NF,unmanaged,150,woody,2TEB,NA,NAC,NPP_1_C,2003,8,NA,9,NA,9,10.966,NAC,SD,1.153,NAC,NA,236,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Yang_2007_srac,Luyssaert_2007_cbob,not in citations document,NA,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16935,Y site,natural regeneration of ponderosa pine forest 21 years since clearcut,21,woody,2TEN,NA,Ponderosa pine,ANPP_2_C,NA,9,1999,8,2000,8,0.76,1,NAC,NAC,NAC,total tree + understory ANPP. ,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,D,NA,NA,9,0,M,16942,D.precedence given manually.,Law_2001_csaf,NA,originally entered in Bety-DB; data download 4/10/2014,NA,Mohammad Moein Zavarehee Azimi,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16942,Y site,natural regeneration of ponderosa pine forest 21 years since clearcut,21,woody,2TEN,NA,Ponderosa pine,ANPP_2_C,NA,9,1999,8,2000,8,0.56,1,NAC,NAC,NAC,total tree ANPP. ,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,D,NA,NA,9,1,M,16942,D.precedence given manually.,Law_2001_csaf,NA,originally entered in Bety-DB; data download 4/10/2014,NA,Mohammad Moein Zavarehee Azimi,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16953,Y site,natural regeneration of ponderosa pine forest 21 years since clearcut,21,woody,2TEN,NA,Ponderosa pine,NPP_2_C,NA,9,1999,8,2000,8,3.57,1,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Law_2001_csaf,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
16967,Yakutsk,unmanaged,128,woody,2TDN,NA,NAC,NPP_1_C,2002,8,NA,9,NA,9,2.2,NAC,NAC,NAC,NAC,NA,120,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Ito_2002_asmo,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17080,Yenisei 12vu,"moderately burned Pinus sylvestris stand, mosses+Vaccinum understory",12,woody,2TEN,Pinus sylvestris,Dense productive stands with an understorey of mosses and Vaccinium shrubs ,ANPP_1_C,NA,9,1998,8,2000,8,1.88,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17083,Yenisei 12vu,"moderately burned Pinus sylvestris stand, mosses+Vaccinum understory",12,woody,2TEN,Pinus sylvestris,Dense productive stands with an understorey of mosses and Vaccinium shrubs ,ANPP_2_C,NA,9,1998,8,2000,8,2.9,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17087,Yenisei 12vu,"moderately burned Pinus sylvestris stand, mosses+Vaccinum understory",12,woody,2TEN,Pinus sylvestris,Dense productive stands with an understorey of mosses and Vaccinium shrubs ,NPP_1_C,NA,9,1998,8,2000,8,4.29,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17090,Yenisei 138lm,"moderately burned Pinus sylvestris stand, lichen understory",138,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_1_C,NA,9,1998,8,2000,8,1.41,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17093,Yenisei 138lm,"moderately burned Pinus sylvestris stand, lichen understory",138,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_2_C,NA,9,1998,8,2000,8,1.63,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17097,Yenisei 138lm,"moderately burned Pinus sylvestris stand, lichen understory",138,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,NPP_1_C,NA,9,1998,8,2000,8,2.59,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17100,Yenisei 14lh,"heavily burned Pinus sylvestris stand, lichen understory",14,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_1_C,NA,9,1998,8,2000,8,0.03,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17103,Yenisei 14lh,"heavily burned Pinus sylvestris stand, lichen understory",14,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_2_C,NA,9,1998,8,2000,8,0.06,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17105,Yenisei 14lh,"heavily burned Pinus sylvestris stand, lichen understory",14,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,NPP_1_C,NA,9,1998,8,2000,8,0.11,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17108,Yenisei 14lu,"unburned Pinus sylvestris stand, lichen understory",14,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,ANPP_1_C,NA,9,1998,8,2000,8,0.38,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17111,Yenisei 14lu,"unburned Pinus sylvestris stand, lichen understory",14,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,ANPP_2_C,NA,9,1998,8,2000,8,0.53,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17115,Yenisei 14lu,"unburned Pinus sylvestris stand, lichen understory",14,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,NPP_1_C,NA,9,1998,8,2000,8,0.85,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17118,Yenisei 200lm,"moderately burned Pinus sylvestris stand, lichen understory",200,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_1_C,NA,9,1998,8,2000,8,0.71,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17121,Yenisei 200lm,"moderately burned Pinus sylvestris stand, lichen understory",200,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_2_C,NA,9,1998,8,2000,8,0.77,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17125,Yenisei 200lm,"moderately burned Pinus sylvestris stand, lichen understory",200,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,NPP_1_C,NA,9,1998,8,2000,8,1.46,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17128,Yenisei 204lm,"moderately burned Pinus sylvestris stand, lichen understory",204,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_1_C,NA,9,1998,8,2000,8,0.84,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17131,Yenisei 204lm,"moderately burned Pinus sylvestris stand, lichen understory",204,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_2_C,NA,9,1998,8,2000,8,0.95,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17135,Yenisei 204lm,"moderately burned Pinus sylvestris stand, lichen understory",204,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,NPP_1_C,NA,9,1998,8,2000,8,1.64,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17138,Yenisei 215lh,"heavily burned Pinus sylvestris stand, lichen understory",215,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_1_C,NA,9,1998,8,2000,8,0.7,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17141,Yenisei 215lh,"heavily burned Pinus sylvestris stand, lichen understory",215,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_2_C,NA,9,1998,8,2000,8,0.8,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17145,Yenisei 215lh,"heavily burned Pinus sylvestris stand, lichen understory",215,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,NPP_1_C,NA,9,1998,8,2000,8,1.49,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17148,Yenisei 28lu,"unburned Pinus sylvestris stand, lichen understory",28,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,ANPP_1_C,NA,9,1998,8,2000,8,0.6,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17151,Yenisei 28lu,"unburned Pinus sylvestris stand, lichen understory",28,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,ANPP_2_C,NA,9,1998,8,2000,8,0.86,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17155,Yenisei 28lu,"unburned Pinus sylvestris stand, lichen understory",28,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,NPP_1_C,NA,9,1998,8,2000,8,1.35,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17158,Yenisei 31lu,"unburned Pinus sylvestris stand, lichen understory",28,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,ANPP_1_C,NA,9,1998,8,2000,8,0.98,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17161,Yenisei 31lu,"unburned Pinus sylvestris stand, lichen understory",28,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,ANPP_2_C,NA,9,1998,8,2000,8,1.41,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17165,Yenisei 31lu,"unburned Pinus sylvestris stand, lichen understory",28,woody,2TEN,Pinus sylvestris,Dense forests with lichen understorey ,NPP_1_C,NA,9,1998,8,2000,8,2.14,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17168,Yenisei 32lh,"heavily burned Pinus sylvestris stand, lichen understory",32,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_1_C,NA,9,1998,8,2000,8,0.11,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17171,Yenisei 32lh,"heavily burned Pinus sylvestris stand, lichen understory",32,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_2_C,NA,9,1998,8,2000,8,0.13,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17173,Yenisei 32lh,"heavily burned Pinus sylvestris stand, lichen understory",32,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,NPP_1_C,NA,9,1998,8,2000,8,0.24,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17176,Yenisei 383lm,"moderately burned Pinus sylvestris stand, lichen understory",383,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_1_C,NA,9,1998,8,2000,8,1.08,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17179,Yenisei 383lm,"moderately burned Pinus sylvestris stand, lichen understory",383,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,ANPP_2_C,NA,9,1998,8,2000,8,1.17,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17183,Yenisei 383lm,"moderately burned Pinus sylvestris stand, lichen understory",383,woody,2TEN,Pinus sylvestris,Closed forests with lichen understorey showing a homogeneous stand structure ,NPP_1_C,NA,9,1998,8,2000,8,2.11,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17186,Yenisei 48lh,"heavily burned Pinus sylvestris stand, lichen understory",48,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_1_C,NA,9,1998,8,2000,8,0.91,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17189,Yenisei 48lh,"heavily burned Pinus sylvestris stand, lichen understory",48,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,ANPP_2_C,NA,9,1998,8,2000,8,1.22,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17193,Yenisei 48lh,"heavily burned Pinus sylvestris stand, lichen understory",48,woody,2TEN,Pinus sylvestris,Open pine woodlands with lichen understorey ,NPP_1_C,NA,9,1998,8,2000,8,1.95,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
17196,Yenisei 53vm,"moderately burned Pinus sylvestris stand, mosses+Vaccinum understory",53,woody,2TEN,Pinus sylvestris,Dense productive stands with an understorey of mosses and Vaccinium shrubs ,ANPP_1_C,NA,9,1998,8,2000,8,2.68,NAC,NAC,NAC,NAC,NA,168,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NAC,NA,Wirth_2002_babc,Luyssaert_2007_cbob,,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
