Index,Lat,Long,Age_yr,AgeClass,BiomassRoot_gm2,BiomassAGW_gm2,BiomassFoliage_gm2,BiomassFruit_gm2,BiomassTotal_gm2,NPPRoot_gm2y,NPPAGW_gm2y,NPPFoliage_gm2y,NPPFruit_gm2y,NPPTotal_gm2y,Lgs_mo,MAT_C,GST_C,MAinvBT_eV-1,GSinvBT_eV-1,MAP_mm,GSP_mm,LeafType,BiomeClimate,BiomeSource,TEB_DD,Fertility,Source,SourceIndex,SourcePrimary,Methodology for biomass and production
1197,28.28,105.87,36,0-50,1593,10015,1123,,12731,106,668,374,,1148,12,14.25,14.25,40.40298164,40.40298164,1067.8,1067.8,needle,temperate forest,subtropical montane Cupressus and Sabina forest,3.45,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1198,28.32,106.48,41,0-50,1346,9067,943,,11356,77,521,314,,912,12,14.61666667,14.61666667,40.35237723,40.35237723,1098,1098,needle,temperate forest,subtropical montane Cupressus and Sabina forest,28.8,High,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1199,28.5,102.1,220,201+,2369,22448,1608,,26425,20,191,536,,748,7,9.908333333,13.8,41.01171424,40.44495622,952.1,903.3,needle,temperate forest,subtropical montane Cupressus and Sabina forest,3.8,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1200,28.65,108.59,29,0-50,942,4979,676,,6597,80,424,225,,729,12,15.86666667,15.86666667,40.18039951,40.18039951,1305.5,1305.5,needle,temperate forest,subtropical montane Cupressus and Sabina forest,3.45,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1201,28.9,85.2,163,101-200,2041,8913,784,,11737,67,239,276,,581,2,-1.541666667,7.25,42.75081384,41.3872188,310.8,84.3,needle,woodland/shrubland,subtropical montane Cupressus and Sabina forest,8.6,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1202,30.1,95,108,101-200,4639,22206,782,,27627,188,602,474,,1264,7,8.558333333,13.02857143,41.21290048,40.55537951,676.8,640.6,needle,woodland/shrubland,subtropical montane Cupressus and Sabina forest,8.6,Low,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1203,30.9,102.4,199,101-200,1795,15842,836,,18473,42,215,335,,592,5,3.55,9.7,41.96065948,41.03010697,725.2,573.9,needle,temperate forest,subtropical montane Cupressus and Sabina forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1204,31.2,98.8,214,201+,1845,9955,1127,,12926,25,108,357,,490,4,2.725,10.05,42.08934965,40.9784753,601.3,458.9,needle,taiga,subtropical montane Cupressus and Sabina forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1205,33.45,103.39,130,101-200,2765,18742,1663,,23168,41,277,536,,853,4,0.95,8.575,42.36512056,41.19367886,691.6,439.1,needle,taiga,subtropical montane Cupressus and Sabina forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1206,33.59,103.57,86,51-100,1356,8853,779,,10988,44,307,253,,603,4,1.233333333,8.925,42.32179528,41.14257335,689,436,needle,taiga,subtropical montane Cupressus and Sabina forest,12.05,Med,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1207,33.17,133.17,48,0-50,6740,22380,1210,,30330,170,660,300,,1130,12,15.85833333,15.85833333,40.1791593,40.1791593,2240.6,2240.6,needle,temperate rainforest,temperate evergreen needle leaf forest,5.15,Low,Olson et al. (2001),,Miyamoto et al. (1980),
1208,33.17,133.17,50,0-50,6080,20000,1280,,27360,220,840,320,,1380,12,15.85833333,15.85833333,40.1791593,40.1791593,2240.6,2240.6,needle,temperate rainforest,temperate evergreen needle leaf forest,5.15,Low,Olson et al. (2001),,Miyamoto et al. (1980),
1209,33.17,133.17,48,0-50,7060,23390,1330,,31780,240,870,330,,1440,12,15.85833333,15.85833333,40.1791593,40.1791593,2240.6,2240.6,needle,temperate rainforest,temperate evergreen needle leaf forest,5.15,Low,Olson et al. (2001),,Miyamoto et al. (1980),
1210,33.17,133.17,50,0-50,5860,19380,1140,,26380,180,640,280,,1100,12,15.85833333,15.85833333,40.1791593,40.1791593,2240.6,2240.6,needle,temperate rainforest,temperate evergreen needle leaf forest,5.15,Low,Olson et al. (2001),,Miyamoto et al. (1980),
1211,47.32,-121.42,23,0-50,2324,3541,1364,,7923,2389,,,,2352,6,5.3,10.76666667,41.69677579,40.87957588,2032.6,521.6,needle,temperate rainforest,Abies amabilis forest,2.05,Low,Kerkhoff et al. (2005),,Vogt (1982),"Published allometries, root cores, litter traps."
1212,47.32,-121.42,180,101-200,13993,42388,2165,,59148,3272,,,,2487,6,5.3,10.76666667,41.69677579,40.87957588,2032.6,521.6,needle,temperate rainforest,Abies amabilis forest,2.05,Low,Kerkhoff et al. (2005),,Vogt (1982),"Published allometries, root cores, litter traps."
1213,47.17,-121.83,10,0-50,1070,5707,343,,7120,373,1514,49,,1936,6,6.991666667,11.81666667,41.44036923,40.72782244,2380.2,677.7,needle,temperate rainforest,temperate evergreen needle leaf forest,2.05,Low,Olson et al. (2001),,Vogt (1987),"Published allometries, site allometries, root cores."
1214,47.17,-121.83,40,0-50,4882,25744,435,,31061,307,1019,102,,1428,6,6.991666667,11.81666667,41.44036923,40.72782244,2380.2,677.7,needle,temperate rainforest,temperate evergreen needle leaf forest,2.05,Low,Olson et al. (2001),,Vogt (1987),"Published allometries, site allometries, root cores."
1215,47.17,-121.83,40,0-50,6197,34358,544,,41062,219,871,128,,1218,6,6.991666667,11.81666667,41.44036923,40.72782244,2380.2,677.7,needle,temperate rainforest,temperate evergreen needle leaf forest,2.05,Low,Olson et al. (2001),,Vogt (1987),"Published allometries, site allometries, root cores."
1216,47.17,-121.83,70,51-100,6066,34691,413,,41170,296,1334,89,,1719,6,6.991666667,11.81666667,41.44036923,40.72782244,2380.2,677.7,needle,temperate rainforest,temperate evergreen needle leaf forest,2.05,Low,Olson et al. (2001),,Vogt (1987),"Published allometries, site allometries, root cores."
1217,47.17,-121.83,70,51-100,6918,39902,524,,47344,310,1482,113,,1905,6,6.991666667,11.81666667,41.44036923,40.72782244,2380.2,677.7,needle,temperate rainforest,temperate evergreen needle leaf forest,2.05,Low,Olson et al. (2001),,Vogt (1987),"Published allometries, site allometries, root cores."
1218,18.3,-65.83,5.5,0-50,672,2000,200,,3872,165.9,270,20,,955.9,12,24.125,24.125,39.03849119,39.03849119,3069.2,3069.2,broadleaf,tropical rainforest,tropical evergreen broadleaf forest,6,Low,Clark et al. (2001); Kerkhoff et al. (2005),,Lugo (1992),"Published and site allometries, harvests, litterfall traps. Belowground values estimated from aboveground based on published ratio of 0.21."
1219,18.3,-65.83,22.5,0-50,2289,8400,600,,13189,210,300,20,,1210,12,24.125,24.125,39.03849119,39.03849119,3069.2,3069.2,broadleaf,tropical rainforest,tropical evergreen broadleaf forest,6,Low,Clark et al. (2001); Kerkhoff et al. (2005),,Lugo (1992),"Published and site allometries, harvests, litterfall traps. Belowground values estimated from aboveground based on published ratio of 0.21."
1220,18.3,-65.83,22.5,0-50,1512,6300,500,,8712,178.5,121,7,,1028.5,12,24.125,24.125,39.03849119,39.03849119,3069.2,3069.2,broadleaf,tropical rainforest,tropical evergreen broadleaf forest,6,Low,Clark et al. (2001); Kerkhoff et al. (2005),,Lugo (1992),"Published and site allometries, harvests, litterfall traps. Belowground values estimated from aboveground based on published ratio of 0.21."
1221,18.3,-65.83,50,0-50,1680,7300,500,,9680,258.3,250,10,,1488.3,12,24.125,24.125,39.03849119,39.03849119,3069.2,3069.2,broadleaf,tropical rainforest,tropical evergreen broadleaf forest,6,Low,Clark et al. (2001); Kerkhoff et al. (2005),,Lugo (1992),"Published and site allometries, harvests, litterfall traps. Belowground values estimated from aboveground based on published ratio of 0.21."
1222,42.53,-72.17,60,51-100,4720,,,,24520,492,,260,,1052,6,7.991666667,16.28333333,41.32382606,40.10275779,1128.7,580.1,broadleaf,temperate forest,temperate deciduous forest,2.05,Low,Luyssaert et al. (2009),Harvard,Curtis et al. (2002),"Site allometries, regional allometries, root cores, minirhizotrons, litterfall traps."
1223,35.33,135.75,150,101-200,,,,,31734,,,,,1090,8,11.4,16.375,40.81909024,40.09735694,1709.2,1296.5,broadleaf,temperate forest,humid temperate deciduous broadleaf,6.6,Low,Luyssaert et al. (2009),Ashu Kyoto,DeAngelis et al. (1981),
1224,44,-71.5,110,101-200,,,,,15160,,,,,1078,5,3.633333333,13.52,41.97859491,40.48564855,1310.1,575.7,broadleaf,temperate forest,humid temperate deciduous broadleaf,15.6,High,Luyssaert et al. (2009),Hubbard brook,DeAngelis et al. (1981),
1225,35.96,-84.28,30,0-50,,,,,14560,,,,,916,9,14.1,17.68888889,40.43189953,39.91787717,1322.6,969.4,broadleaf,temperate forest,humid temperate evergreen needle leaf,3.9,Low,Luyssaert et al. (2009),Walker Branch,DeAngelis et al. (1981),
1226,35.97,-84.28,30,0-50,,,,,14562,,,,,824,9,14.1,17.68888889,40.43189953,39.91787717,1322.6,969.4,needle,temperate forest,humid temperate deciduous broadleaf,3.9,Low,Luyssaert et al. (2009),Walker Branch_2,DeAngelis et al. (1981),
1227,35.97,-84.28,30,0-50,,,,,16092,,,,,1082,9,14.1,17.68888889,40.43189953,39.91787717,1322.6,969.4,broadleaf,temperate forest,humid temperate deciduous broadleaf,3.9,Low,Luyssaert et al. (2009),Walker Branch_3,DeAngelis et al. (1981),
1228,35.97,-84.28,30,0-50,,,,,13338,,,,,760,9,14.1,17.68888889,40.43189953,39.91787717,1322.6,969.4,broadleaf,temperate forest,humid temperate deciduous broadleaf,3.9,Low,Luyssaert et al. (2009),Walker Branch_4,DeAngelis et al. (1981),
1229,33.33,133,443,201+,,,,,68854,,,,,870,10,14.425,16.46,40.38064341,40.08980353,2069,1923.2,needle,temperate forest,humid temperate evergreen needle leaf,5.15,Low,Luyssaert et al. (2009),Yusuhara kubotaniyama,DeAngelis et al. (1981),
1230,33.33,133,145,101-200,,,,,60834,,,,,1394,10,14.425,16.46,40.38064341,40.08980353,2069,1923.2,needle,temperate forest,humid temperate evergreen needle leaf,5.15,Low,Luyssaert et al. (2009),Yusuhara takatoriyama,DeAngelis et al. (1981),
1231,66.37,29.33,260,201+,3532,8108,634,,13318,,,,,424,4,-1.016666667,10.6,42.70117286,40.90270333,558.1,257.8,needle,taiga,humid boreal evergreen needle leaf,2.65,Low,Luyssaert et al. (2009),Kuusamo,Havas (1999),
1232,6.15,0.92,50,0-50,,16622,2450,,24724,,,,,2400,12,26.925,26.925,38.67407429,38.67407429,1089.3,1089.3,broadleaf,savanna,semi-arid tropical deciduous broadleaf,18.8,High,Luyssaert et al. (2009),Kade,Nye and Greenland (1998),"Harvest, root excavation, litterfall traps."
1233,52.95,-7.25,14,0-50,3676,,2340,,16000,,,,,2490,12,8.833333333,8.833333333,41.16220387,41.16220387,940.6,940.6,needle,temperate forest,humid temperate evergreen needle leaf,29.4,High,Luyssaert et al. (2009),Dooary,Black et al. (2004),"Regional and site allometries, root ingrowth cores."
1234,64.21,19.5,180,101-200,4540,14000,800,,19400,228,288,86,,602,5,1.35,10.56,42.32012728,40.90893547,600.5,292.8,broadleaf,taiga,humid boreal deciduous broadleaf,3.45,Low,Luyssaert et al. (2009),Aheden,Schulze (2000),
1235,-3.95,-73.43333,114.231,101-200,5476.8,,,,31556.8,742,2084,636,,2828,12,26.725,26.725,38.69943978,38.69943978,2784.4,2784.4,broadleaf,tropical rainforest,wet tropical aseasonal forest,1.25,Low,Malhi et al. (in review),Alp A,Aguila-Pasquel et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1236,-3.95,-73.43333,113.477,101-200,3717,,,,21417,810,2074,962,,2882,12,26.725,26.725,38.69943978,38.69943978,2784.4,2784.4,broadleaf,tropical rainforest,wet tropical aseasonal forest,1.25,Low,Malhi et al. (in review),Alp C,Aguila-Pasquel et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1237,-12.83029,-69.27053,203.203,201+,5972.4,,,,34412.4,1010,1948,958,,3002,12,25.43333333,25.43333333,38.86729,38.86729,2377.2,2377.2,broadleaf,tropical seasonal forest,tropical seasonal forest,14.85,Med,Malhi et al. (in review),TAM-05,Mahli et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1238,-12.83029,-69.27053,160.225,101-200,4708.2,,,,27128.2,526,1756,882,,2842,12,25.43333333,25.43333333,38.86729,38.86729,2377.2,2377.2,broadleaf,tropical seasonal forest,tropical seasonal forest,14.85,Med,Malhi et al. (in review),TAM-06,Mahli et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1239,-16.0158,-62.7301,60.697,51-100,2780.4,,,,16020.4,922,2178,692,,3100,12,24.08333333,24.08333333,39.04465551,39.04465551,1079.3,1079.3,broadleaf,savanna,humid Amazonian/dry chiquitano transition forest,2.05,Low,Malhi et al. (in review),Kenia Wet,Araujo-Murakami et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1240,-16.0158,-62.7301,100.659,101-200,2872.8,,,,16552.8,696,1558,528,,2254,12,24.08333333,24.08333333,39.04465551,39.04465551,1079.3,1079.3,broadleaf,savanna,dry chiquitano/humid Amazonian transition forest,2.05,Low,Malhi et al. (in review),Kenia Dry,Araujo-Murakami et al. 2014,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1241,-1.71667,-51.45,333.268,201+,9462.6,,,,54522.6,868,1366,432,,2234,12,26.91666667,26.91666667,38.67471236,38.67471236,2348.5,2348.5,broadleaf,tropical seasonal forest,tropical seasonal forest,0.6,Low,Malhi et al. (in review),Caxiuana control,da Costa et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1242,-1.71667,-51.45,213.382,201+,7177.8,,,,41357.8,846,1870,784,,2714,12,26.91666667,26.91666667,38.67471236,38.67471236,2348.5,2348.5,broadleaf,tropical seasonal forest,tropical seasonal forest,0.6,Low,Malhi et al. (in review),caxiuana tower,Doughty et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
